Prefecture,Name,Address,Description,Location,Target,URL
東京都,北第3団,東京都〒115-0045 東京都北区赤羽2丁目1−12,"主な活動場所: カトリック赤羽教会、自然観察公園、赤羽公園、中央公園、清水坂公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/kita3/",カトリック赤羽教会、自然観察公園、赤羽公園、中央公園、清水坂公園,男女,https://find-local.scout.or.jp/tokyo/kita3/
東京都,北第5団,東京都北区栄町14-9法音寺,"主な活動場所: 法音寺、堀船公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/kita5/",法音寺、堀船公園,男女,https://find-local.scout.or.jp/tokyo/kita5/
東京都,北第8団,東京都北区王子本町１－１－１２,"主な活動場所: 王子神社
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/kita8/",王子神社,男,https://find-local.scout.or.jp/tokyo/kita8/
東京都,北第11団,東京都北区滝野川2-37-9,"主な活動場所: 平塚神社、滝野川公園、飛鳥山公園、荒川河川敷
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/kita11/",平塚神社、滝野川公園、飛鳥山公園、荒川河川敷,男女,https://find-local.scout.or.jp/tokyo/kita11/
東京都,板橋第2団,東京都板橋区大谷口上町15-1,"主な活動場所: 慈光寺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/itabashi2/",慈光寺,男女,https://find-local.scout.or.jp/tokyo/itabashi2/
東京都,板橋第4団,東京都板橋区蓮根2-28-604,"主な活動場所: 蓮根、坂下、志村、舟渡、髙島平
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/itabashi4/",蓮根、坂下、志村、舟渡、髙島平,男女,https://find-local.scout.or.jp/tokyo/itabashi4/
東京都,板橋第5団,東京都板橋区成増4-13-20,"主な活動場所: 成増、赤塚、光が丘、高島平、和光市
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/itabashi5/",成増、赤塚、光が丘、高島平、和光市,男,https://find-local.scout.or.jp/tokyo/itabashi5/
東京都,板橋第7団,東京都板橋区大山町15-1,"主な活動場所: 立正佼成会　板橋教会道場
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/itabashi7/",立正佼成会　板橋教会道場,男女,https://find-local.scout.or.jp/tokyo/itabashi7/
東京都,板橋第9団,東京都板橋区高島平１－９－１,"主な活動場所: 大東文化大学（板橋校舎、東松山校舎）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/itabashi9/",大東文化大学（板橋校舎、東松山校舎）,男女,https://find-local.scout.or.jp/tokyo/itabashi9/
東京都,板橋第11団,東京都板橋区上板橋１－２６－１４,"主な活動場所: 七軒家公園等
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/itabashi11/",七軒家公園等,男女,https://find-local.scout.or.jp/tokyo/itabashi11/
東京都,練馬第1団,東京都練馬区豊玉中,"主な活動場所: 練馬区内、中村・豊玉地区
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima1/",練馬区内、中村・豊玉地区,男女,https://find-local.scout.or.jp/tokyo/nerima1/
東京都,練馬第3団,東京都練馬区高野台,"主な活動場所: 石神井東小学校、石神井公園、光が丘公園他
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima3/",石神井東小学校、石神井公園、光が丘公園他,男女,https://find-local.scout.or.jp/tokyo/nerima3/
東京都,練馬第4団,東京都練馬区春日町,"主な活動場所: 春日神社
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima4/",春日神社,男女,https://find-local.scout.or.jp/tokyo/nerima4/
東京都,練馬第5団,東京都練馬区小竹町1丁目32－6,"主な活動場所: 小竹向原、江古田
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima5/",小竹向原、江古田,男女,https://find-local.scout.or.jp/tokyo/nerima5/
東京都,練馬第6団,東京都練馬区北町7－2－8,"主な活動場所: 不二幼稚園　園庭
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima6/",不二幼稚園　園庭,男女,https://find-local.scout.or.jp/tokyo/nerima6/
東京都,練馬第7団,東京都練馬区上石神井・大泉学園周辺,"主な活動場所: 上石神井小学校/大泉学園エリア/小手指練馬7団野営場(埼玉県所沢市)
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima7/",上石神井小学校/大泉学園エリア/小手指練馬7団野営場(埼玉県所沢市),男女,https://find-local.scout.or.jp/tokyo/nerima7/
東京都,練馬第8団,東京都練馬区西大泉5丁目,"主な活動場所: 妙福寺保育園・地域集会所・区民館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima8/",妙福寺保育園・地域集会所・区民館,男女,https://find-local.scout.or.jp/tokyo/nerima8/
東京都,練馬第9団,東京都練馬区光が丘7丁目,"主な活動場所: 光が丘公園､光が丘･旭町･田柄周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima9/",光が丘公園､光が丘･旭町･田柄周辺,男女,https://find-local.scout.or.jp/tokyo/nerima9/
東京都,練馬第10団,東京都練馬区氷川台,"主な活動場所: 練馬区、氷川神社(氷川台4丁目)を拠点に、練馬、桜台、平和台、早宮地区周辺で活動中
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima10/",練馬区、氷川神社(氷川台4丁目)を拠点に、練馬、桜台、平和台、早宮地区周辺で活動中,男女,https://find-local.scout.or.jp/tokyo/nerima10/
東京都,練馬第13団,東京都練馬区,"主な活動場所: 東京都練馬区　高松、春日町、光が丘地区　を中心に活動
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima13/",東京都練馬区　高松、春日町、光が丘地区　を中心に活動,男女,https://find-local.scout.or.jp/tokyo/nerima13/
東京都,練馬第15団,東京都練馬区大泉学園町６丁目,"主な活動場所: 大泉公園、大泉学園町周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima15/",大泉公園、大泉学園町周辺,男女,https://find-local.scout.or.jp/tokyo/nerima15/
東京都,練馬第16団,東京都練馬区石神井台一丁目18番24号,"主な活動場所: 石神井氷川神社、石神井公園、石神井川、みどり地域集会所
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/nerima16/",石神井氷川神社、石神井公園、石神井川、みどり地域集会所,男,https://find-local.scout.or.jp/tokyo/nerima16/
東京都,練馬第17団,東京都練馬区,"主な活動場所: 大泉学園駅、保谷駅、武蔵関駅 周辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/nerima17/",大泉学園駅、保谷駅、武蔵関駅 周辺,男女,https://find-local.scout.or.jp/tokyo/nerima17/
東京都,青梅第2団,東京都青梅市,"主な活動場所: ①集会場所：東青梅市民センター/長淵市民センター、②団倉庫：青梅市根ヶ布、　③野外活動：風の子太陽の子広場/多摩川河川敷/団倉庫前/その他
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ome2/",①集会場所：東青梅市民センター/長淵市民センター、②団倉庫：青梅市根ヶ布、　③野外活動：風の子太陽の子広場/多摩川河川敷/団倉庫前/その他,男女,https://find-local.scout.or.jp/tokyo/ome2/
東京都,青梅第4団,東京都青梅市,"主な活動場所: (1)集会場所:青梅市河辺市民センター、 (2)団倉庫 :青梅市総合体育館共通倉庫（本館東側グランド側設置）、(3)野外活動：わかぐさ公園、多摩川河川敷、風の子太陽の子広場、永山公園、新田山公園、その他（青梅市周辺施設）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/ome4/",(1)集会場所:青梅市河辺市民センター、 (2)団倉庫 :青梅市総合体育館共通倉庫（本館東側グランド側設置）、(3)野外活動：わかぐさ公園、多摩川河川敷、風の子太陽の子広場、永山公園、新田山公園、その他（青梅市周辺施設）,男女,https://find-local.scout.or.jp/tokyo/ome4/
東京都,福生第1団,東京都福生市福生,"主な活動場所: 福生市中央公園、福生市扶桑会館
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/fussa1/",福生市中央公園、福生市扶桑会館,男女,https://find-local.scout.or.jp/tokyo/fussa1/
東京都,福生第2団,東京都福生市熊川,"主な活動場所: 福生市熊川
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/fussa2/",福生市熊川,男女,https://find-local.scout.or.jp/tokyo/fussa2/
東京都,あきる野第1団,東京都あきる野市,"主な活動場所: 中央公民館、油平クラブハウス、ひよどり山キャンプ場、秋川渓谷、市内施設
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/akiruno1/",中央公民館、油平クラブハウス、ひよどり山キャンプ場、秋川渓谷、市内施設,男女,https://find-local.scout.or.jp/tokyo/akiruno1/
東京都,瑞穂第1団,東京都西多摩郡瑞穂町,"主な活動場所: 瑞穂町狭山谷公園、中央体育館（瑞穂町石畑）
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/mizuho1/",瑞穂町狭山谷公園、中央体育館（瑞穂町石畑）,男女,https://find-local.scout.or.jp/tokyo/mizuho1/
東京都,羽村第1団,東京都羽村市,"主な活動場所: 
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hamura1/",,男女,https://find-local.scout.or.jp/tokyo/hamura1/
東京都,八王子第1団,東京都八王子市子安町１－２２－２５,"主な活動場所: 本門仏立宗 清流寺、ひよどり山キャンプ場、六本杉公園 ほか
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hachioji1/",本門仏立宗 清流寺、ひよどり山キャンプ場、六本杉公園 ほか,男女,https://find-local.scout.or.jp/tokyo/hachioji1/
東京都,八王子第2団,東京都八王子市元本郷町4-8-10,"主な活動場所: 元本郷公園
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hachioji2/",元本郷公園,男女,https://find-local.scout.or.jp/tokyo/hachioji2/
東京都,八王子第5団,東京都八王子市堀之内,"主な活動場所: 八王子市　柚木・南大沢・別所近辺
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hachioji5/",八王子市　柚木・南大沢・別所近辺,男女,https://find-local.scout.or.jp/tokyo/hachioji5/
東京都,八王子第7団,東京都八王子市館町2009番地(集会室＆広場),"主な活動場所: 団本部広場、ひよどり山キャンプ場(八王子市大谷町)
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hachioji7/",団本部広場、ひよどり山キャンプ場(八王子市大谷町),男女,https://find-local.scout.or.jp/tokyo/hachioji7/
東京都,八王子第12団,東京都八王子市楢原町1375-18,"主な活動場所: 団本部、ひよどり山キャンプ場、高尾山、今熊山、八王子城址、市内施設、都内施設
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hachioji12/",団本部、ひよどり山キャンプ場、高尾山、今熊山、八王子城址、市内施設、都内施設,男女,https://find-local.scout.or.jp/tokyo/hachioji12/
東京都,八王子第13団,東京都八王子市大楽寺町,"主な活動場所: 小田野中央公園/八王子
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hachioji13/",小田野中央公園/八王子,男女,https://find-local.scout.or.jp/tokyo/hachioji13/
東京都,立川第4団,東京都立川市錦町6-26-15,"主な活動場所: 立川市南口を主とするエリア
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/tachikawa4/",立川市南口を主とするエリア,男女,https://find-local.scout.or.jp/tokyo/tachikawa4/
東京都,立川第6団,東京都立川市幸町4丁目,"主な活動場所: 立川市幸町、若葉町、柏町
参加対象: 男
詳細URL: https://find-local.scout.or.jp/tokyo/tachikawa6/",立川市幸町、若葉町、柏町,男,https://find-local.scout.or.jp/tokyo/tachikawa6/
東京都,立川第10団,東京都立川市富士見町5‐6‐15,"主な活動場所: 立川市の北は若葉町から南は富士見町まで
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/tachikawa10/",立川市の北は若葉町から南は富士見町まで,男女,https://find-local.scout.or.jp/tokyo/tachikawa10/
東京都,国立第1団,東京都国立市青柳1-19-7,"主な活動場所: 国立第1団　スカウトハウス（国立市青柳1-19-7）、市内の公園、近郊の山、川、キャンプ場など。
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/kunitachi1/",国立第1団　スカウトハウス（国立市青柳1-19-7）、市内の公園、近郊の山、川、キャンプ場など。,男女,https://find-local.scout.or.jp/tokyo/kunitachi1/
東京都,国立第2団,東京都国立市東3-17-26,"主な活動場所: 国立市内の公園やキャンプ場など
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/kunitachi2/",国立市内の公園やキャンプ場など,男女,https://find-local.scout.or.jp/tokyo/kunitachi2/
東京都,昭島第1団,東京都昭島市宮沢町1-17-7,"主な活動場所: 昭島市全域
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/akishima1/",昭島市全域,男女,https://find-local.scout.or.jp/tokyo/akishima1/
東京都,日野第2団,東京都日野市程久保4－7－14　カトリック高幡教会敷地内,"主な活動場所: 日野市程久保4－7－14　カトリック高幡教会敷地内
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hino2/",日野市程久保4－7－14　カトリック高幡教会敷地内,男女,https://find-local.scout.or.jp/tokyo/hino2/
東京都,日野第4団,東京都日野市西平山3-19-6,"主な活動場所: 豊田南交流ハウス、日野市中央公園、等
参加対象: 男女
詳細URL: https://find-local.scout.or.jp/tokyo/hino4/",豊田南交流ハウス、日野市中央公園、等,男女,https://find-local.scout.or.jp/tokyo/hino4/
